customer_id,age,monthly_income,tenure_months,num_logins_last_month,avg_session_time,support_tickets,account_balance,last_payment_amount,engagement_score,payment_to_income_ratio,gender,subscription_type,region,payment_method,is_active,preferred_device,churn
10722,48.0,490364.0702371477,81.0,31.0,59.51942960550238,1.0,36847.14022026468,5487.931940747049,1845.1023177705738,0.005601307817070965,2.0,0.0,2.0,3.0,1.0,1.0,0
10723,74.0,1138155.512817607,88.0,39.0,49.164076457120174,2.0,59625.957292274754,5523.735150323853,1966.563058284807,0.005601307817070965,1.0,2.0,0.0,0.0,0.0,0.0,1
10724,21.0,408685.64398997545,96.0,23.0,77.0339952111793,0.0,70794.19400696261,23651.921386282625,1771.781889857124,0.05787313974469526,1.0,0.0,2.0,2.0,0.0,0.0,0
10725,61.0,455180.4689384133,114.0,32.0,27.72987590640401,4.0,82963.30072183763,19649.447354481254,802.5929849856581,0.0431684764513476,1.0,0.0,3.0,0.0,0.0,2.0,1
10726,70.0,589687.8897990623,114.0,39.0,45.87712142245607,0.0,72637.90663210987,20305.51814960897,1789.2077354757866,0.025340601972712727,0.0,1.0,1.0,0.0,0.0,1.0,0
10727,43.0,1277950.358795009,97.0,31.0,43.26247433372189,3.0,82963.30072183763,5487.931940747049,1341.1367043453786,0.005601307817070965,2.0,0.0,2.0,3.0,0.0,0.0,1
10728,52.0,702484.7389438816,110.0,21.0,75.14071768277687,3.0,17596.427531516863,29542.21966560561,1427.6736359727604,0.04205389530599555,1.0,2.0,3.0,0.0,1.0,1.0,1
10729,74.0,621133.0656211679,108.0,21.0,93.2672940877664,4.0,49187.14646919919,13097.537202053078,1772.0785876675616,0.021086523849692024,2.0,0.0,2.0,3.0,0.0,2.0,0
10730,37.0,1327571.998754397,78.0,37.0,73.26402476456195,0.0,53492.42243007734,34530.211059531015,2710.7689162887923,0.005601307817070965,2.0,2.0,3.0,2.0,0.0,0.0,0
10731,27.0,925666.7576399192,34.0,21.0,49.10372596437442,3.0,34526.73173185035,24073.287746501308,1031.1782452518628,0.026006430011463938,0.0,2.0,0.0,1.0,1.0,0.0,0
10732,42.0,1088492.5597316222,67.0,34.0,36.83877510132045,1.0,28139.913426703944,24767.095325198632,1252.5183534448954,0.02275357337426834,1.0,1.0,2.0,1.0,1.0,2.0,0
10733,59.0,1156682.7833840433,77.0,28.0,55.37988463917021,2.0,59079.25831408219,18913.590146282997,1550.6367698967658,0.016351579203892484,2.0,2.0,1.0,0.0,1.0,1.0,0
10734,60.0,935342.3927327548,20.0,34.0,53.95922280724936,3.0,67127.53200804883,26630.201897844432,1834.6135754464783,0.028471073378851106,2.0,2.0,3.0,1.0,0.0,1.0,0
10735,62.0,612100.3890730658,67.0,21.0,48.88365843709028,1.0,77094.07844392424,11677.161836972857,977.6731687418056,0.019077200481208915,2.0,2.0,1.0,1.0,1.0,1.0,1
10736,23.0,418013.5896374085,67.0,30.0,46.99303023793886,3.0,39592.89698781425,36183.70434573887,1409.7909071381657,0.07444385301601573,2.0,2.0,2.0,2.0,0.0,1.0,0
10737,54.0,1116115.1058736788,114.0,27.0,31.859503872370137,2.0,47653.87384494476,5487.931940747049,860.2066045539937,0.005601307817070965,0.0,1.0,0.0,1.0,1.0,1.0,1
10738,66.0,657115.9457466544,95.0,27.0,64.06820278678775,2.0,23590.64873008688,22712.14633704791,1729.8414752432693,0.03456337726098096,2.0,1.0,1.0,2.0,0.0,2.0,0
10739,57.0,921686.9318054876,80.0,21.0,35.87619357561488,2.0,58760.72345922138,23871.393745306323,763.5187504862347,0.025899676909321885,1.0,2.0,1.0,2.0,1.0,2.0,0
10740,55.0,562633.0025370793,19.0,38.0,50.64768653783268,3.0,70016.49554405763,20305.51814960897,1924.612088437642,0.025340601972712727,2.0,1.0,2.0,1.0,1.0,0.0,0
10741,36.0,899778.9064358922,42.0,30.0,29.99137476315358,2.0,29989.60741030273,22435.144253194125,899.7412428946074,0.024934063349030724,2.0,2.0,2.0,2.0,1.0,0.0,0
10742,49.0,315422.604734442,52.0,36.0,82.05586449234673,3.0,70177.25325272995,14499.021376482662,2954.011121724482,0.07444385301601573,0.0,2.0,2.0,1.0,0.0,1.0,1
10743,76.0,1072872.3008368956,17.0,28.0,76.56450492331189,2.0,71869.43464628745,29868.461825794773,2143.8061378527327,0.02783971755305439,0.0,0.0,1.0,1.0,1.0,2.0,1
10744,49.0,1022772.5353241218,69.0,33.0,56.96467312330373,1.0,39708.62425603053,21121.876508393885,1879.8342130690232,0.020651587502494146,0.0,0.0,1.0,2.0,0.0,0.0,0
10745,29.0,797733.0065924136,9.0,25.0,90.19064989908595,0.0,25992.80632542459,17842.430503837204,2254.7662474771487,0.022366418784716843,0.0,2.0,1.0,2.0,1.0,2.0,0
10746,36.0,1002740.4692718248,7.0,22.0,73.43760869573173,3.0,70459.43516977633,26864.40670755001,1615.627391306098,0.02679098683137676,2.0,1.0,2.0,0.0,0.0,0.0,0
10747,36.0,1116604.9887962989,29.0,34.0,27.72987590640401,2.0,42703.48223267293,16848.593072553245,893.7590370955788,0.015089125735248633,1.0,1.0,0.0,3.0,1.0,2.0,0
10748,67.0,1111051.7606510683,81.0,27.0,33.93778121268329,2.0,58861.48491991837,7389.807978400995,916.3200927424489,0.006651182456225641,2.0,0.0,3.0,2.0,0.0,2.0,0
10749,37.0,624861.994209716,110.0,34.0,95.1648969159733,1.0,35308.92656367674,25053.682504963992,3099.105897081254,0.040094745299160385,2.0,2.0,1.0,2.0,1.0,1.0,0
10750,49.0,1023738.4779958244,13.0,28.0,74.11975522155932,1.0,55939.43620809949,18073.837547875424,2075.353146203661,0.017654740870206055,0.0,1.0,2.0,3.0,0.0,1.0,0
10751,36.0,1192984.4180410488,49.0,34.0,71.94904066055904,1.0,36011.87571218379,27169.05811143,2446.2673824590074,0.02277402596426465,0.0,0.0,2.0,3.0,1.0,1.0,0
10752,48.0,697326.6523898687,96.0,24.0,29.539927703611006,3.0,43670.42127163871,9261.212575981475,763.5187504862347,0.013281024817051764,2.0,1.0,2.0,0.0,1.0,0.0,1
10753,76.0,895046.8939409981,43.0,32.0,44.559384240157726,1.0,82963.30072183763,26580.84491978912,1425.9002956850472,0.02969771204137751,1.0,0.0,2.0,3.0,0.0,1.0,0
10754,52.0,894222.0085421243,74.0,22.0,52.42298621529344,0.0,80918.24142217537,30415.96127429651,1153.3056967364557,0.03401388132225075,2.0,0.0,0.0,3.0,1.0,0.0,0
10755,33.0,1139674.2375141904,51.0,31.0,95.02904044235204,2.0,42401.04183644702,15246.066100624306,2945.900253712913,0.013377564920549916,2.0,0.0,1.0,2.0,0.0,0.0,0
10756,61.0,847770.52660448,48.0,30.0,77.35160913191945,2.0,33337.569928819255,23870.647185136757,2320.548273957583,0.02815696752368156,2.0,1.0,1.0,0.0,0.0,1.0,0
10757,37.0,1017584.8628936238,18.0,32.0,95.1648969159733,3.0,70332.51367075951,18878.987827492296,3067.874476078382,0.018552740430717144,1.0,0.0,3.0,2.0,1.0,2.0,0
10758,70.0,483557.1519679804,36.0,29.0,95.1648969159733,3.0,61122.28470108435,14831.127663997511,3099.105897081254,0.0306708888569589,1.0,2.0,0.0,1.0,0.0,2.0,0
10759,60.0,453786.1659997331,114.0,29.0,60.404291968683616,0.0,56562.55517650847,5487.931940747049,1751.7244670918249,0.005601307817070965,0.0,1.0,0.0,3.0,1.0,0.0,0
10760,33.0,338298.0842998008,71.0,35.0,95.1648969159733,3.0,82963.30072183763,14185.319925500762,3099.105897081254,0.041931422564396456,2.0,2.0,0.0,2.0,1.0,1.0,0
10761,38.0,315422.604734442,85.0,31.0,78.58247090546901,0.0,48547.16869058155,29790.567354947467,2436.056598069539,0.07444385301601573,2.0,0.0,0.0,0.0,1.0,0.0,0
10762,21.0,1132428.8750102008,25.0,36.0,77.77123930893775,1.0,82963.30072183763,21734.70077749405,2799.764615121759,0.01919299415364896,0.0,0.0,3.0,2.0,0.0,1.0,0
10763,64.0,805128.0229655565,72.0,24.0,71.82934017167652,1.0,76372.32878736516,21167.49421533243,1723.9041641202366,0.025340601972712727,0.0,1.0,2.0,0.0,0.0,1.0,0
10764,42.0,535603.4999883175,91.0,34.0,57.37203010414724,0.0,20697.899230855423,20719.404703589043,1950.6490235410063,0.03868422201132175,0.0,1.0,1.0,0.0,1.0,2.0,1
10765,39.0,532564.0938393816,34.0,25.0,70.11030913663744,3.0,35546.570276789964,21086.000630003728,1752.757728415936,0.03959335763323757,0.0,2.0,1.0,3.0,0.0,1.0,0
10766,48.0,1064245.0454805023,99.0,34.0,56.23175582857805,3.0,82963.30072183763,5487.931940747049,1911.8796981716537,0.005601307817070965,1.0,0.0,3.0,1.0,1.0,2.0,0
10767,21.0,649324.2199347874,6.0,29.0,48.11321706510061,1.0,74317.58319978401,5487.931940747049,1395.2832948879177,0.005601307817070965,2.0,0.0,3.0,3.0,1.0,0.0,0
10768,45.0,911103.8568394516,72.0,32.0,67.65126060305732,1.0,61674.30911602106,23859.994694263576,2164.8403392978344,0.026188007563739266,0.0,0.0,0.0,0.0,1.0,0.0,0
10769,55.0,1113086.9724628865,46.0,27.0,71.02982151055396,4.0,57324.84610133273,23313.02672105773,1917.805180784957,0.020944479001019888,2.0,0.0,0.0,2.0,1.0,2.0,0
10770,72.0,965269.8624492352,79.0,27.0,29.29702532803148,2.0,79732.82725324502,6788.477371606228,791.01968385685,0.007032724873831066,2.0,0.0,3.0,0.0,0.0,0.0,0
10771,71.0,805128.0229655565,114.0,21.0,49.46796340570566,0.0,45339.40738373999,15455.233632634436,1038.827231519819,0.025340601972712727,2.0,1.0,0.0,2.0,1.0,2.0,0
10772,53.0,828888.5370047413,6.0,28.0,54.37609102763268,3.0,77782.30829097674,26896.827968189016,1522.530548773715,0.0324492700374202,0.0,2.0,0.0,2.0,0.0,1.0,1
10773,57.0,1034682.1862824823,76.0,37.0,62.722180741918606,0.0,58192.01690441455,9046.341139346763,2320.7206874509884,0.008743110937136584,0.0,1.0,0.0,1.0,1.0,2.0,1
10774,76.0,1327571.998754397,51.0,25.0,69.45886364666808,4.0,50772.38522012961,22723.438686557685,1736.471591166702,0.005601307817070965,1.0,0.0,3.0,2.0,1.0,1.0,0
10775,44.0,431396.84279922966,19.0,25.0,59.09997004695697,0.0,23462.62310882185,20763.804070207585,1477.4992511739242,0.04813156242747695,0.0,2.0,3.0,1.0,1.0,0.0,1
10776,44.0,908769.6060633232,40.0,31.0,67.57074426266965,1.0,55748.45188205302,8862.576302925903,2094.6930721427593,0.009752280714269793,2.0,2.0,3.0,1.0,1.0,0.0,1
10777,40.0,315422.604734442,37.0,35.0,35.871408315342805,3.0,46762.729202264265,19382.77425780396,1255.499291036998,0.07444385301601573,0.0,0.0,1.0,1.0,1.0,0.0,0
10778,21.0,824769.0642393174,70.0,39.0,36.56510278021104,4.0,36823.18957379435,24947.04598563379,1426.0390084282305,0.030247310510660815,2.0,0.0,3.0,2.0,0.0,2.0,0
10779,23.0,1154879.4233507994,14.0,24.0,71.07637615752446,3.0,43816.36343253015,27916.87788605909,1705.8330277805871,0.024172980591393934,1.0,2.0,1.0,2.0,0.0,1.0,0
10780,44.0,1138066.1492143697,110.0,27.0,71.91244616844926,2.0,77474.30582991369,23989.133200682187,1941.6360465481303,0.02107885663521613,2.0,1.0,3.0,3.0,1.0,1.0,0
10781,48.0,511576.8698239214,32.0,21.0,86.69766429454342,2.0,17596.427531516863,14557.746690270284,1733.9532858908683,0.028456616295574277,1.0,2.0,2.0,2.0,1.0,0.0,1
10782,35.0,1117980.4369552103,6.0,36.0,55.07660867669214,3.0,37306.87357635335,21670.235353493343,1982.757912360917,0.019383376163997688,1.0,2.0,1.0,0.0,1.0,1.0,0
10783,76.0,1196598.1727626438,88.0,33.0,67.5624771104588,5.0,82963.30072183763,15959.7471540337,2229.5617446451406,0.013337599469324496,1.0,2.0,2.0,3.0,0.0,1.0,0
10784,47.0,885402.3785023565,34.0,31.0,95.1648969159733,0.0,35733.88364412314,19434.480436512145,3099.105897081254,0.021949885056086305,2.0,0.0,0.0,2.0,0.0,0.0,0
10785,21.0,1045960.2509604488,20.0,36.0,35.05435108457343,5.0,51005.6418835715,23835.89213666621,1261.9566390446437,0.022788525773115183,1.0,0.0,3.0,0.0,1.0,2.0,1
10786,76.0,965787.7853333676,13.0,29.0,27.72987590640401,2.0,44118.63194911719,6823.153576371728,803.4360519803442,0.0070648580153833,0.0,0.0,2.0,1.0,0.0,0.0,0
10787,56.0,580612.140801069,23.0,39.0,95.1648969159733,3.0,17596.427531516863,32056.710225246403,3099.105897081254,0.05521191854689406,1.0,0.0,0.0,3.0,1.0,0.0,0
10788,48.0,921031.5862923408,6.0,36.0,64.37219851197811,1.0,33388.46852041253,36591.288387166824,2317.399146431212,0.04433048060663563,0.0,2.0,1.0,2.0,0.0,1.0,1
10789,48.0,805128.0229655565,6.0,37.0,55.23007116910144,3.0,44146.8050500731,20305.51814960897,2043.5126332567534,0.025340601972712727,2.0,1.0,3.0,1.0,0.0,1.0,0
10790,75.0,716266.6993163986,10.0,38.0,34.97221263393586,2.0,60823.57386823337,25444.10679692192,1328.9440800895627,0.03552323013369971,0.0,2.0,0.0,0.0,0.0,2.0,1
10791,72.0,1108947.7797877844,12.0,23.0,27.99618901232366,1.0,67613.88957850692,19775.97295781995,763.5187504862347,0.017833096668992306,2.0,0.0,3.0,2.0,0.0,0.0,0
10792,58.0,864201.3026755876,113.0,35.0,36.649977608733046,2.0,49174.62867376288,23064.123887685582,1282.7492163056565,0.026688369730846866,1.0,2.0,1.0,1.0,1.0,2.0,0
10793,36.0,805128.0229655565,111.0,27.0,61.53928181989286,4.0,30267.40104213991,14425.424032949057,1661.5606091371071,0.025340601972712727,0.0,2.0,0.0,1.0,1.0,0.0,1
10794,76.0,457822.0511041671,10.0,39.0,86.56432385043684,1.0,46521.60994754102,17190.032312324398,3099.105897081254,0.03754741011461939,1.0,0.0,1.0,2.0,1.0,0.0,0
10795,21.0,510329.3694240248,6.0,33.0,60.91266091953239,3.0,66823.26546137556,7807.726588045738,2010.1178103445689,0.015299387132780161,1.0,0.0,0.0,3.0,1.0,0.0,1
10796,76.0,539351.3355495732,7.0,31.0,61.18887872876744,1.0,37502.39777172316,20331.09979897464,1896.8552405917908,0.037695465754725946,2.0,0.0,3.0,2.0,1.0,0.0,0
10797,39.0,315422.604734442,8.0,27.0,50.48159554841496,2.0,46676.88058644926,23051.99687537265,1363.003079807204,0.07444385301601573,2.0,1.0,0.0,2.0,0.0,0.0,1
10798,72.0,1072343.7295252022,67.0,27.0,42.16236518430679,2.0,50462.79828579246,17106.371109689953,1138.3838599762835,0.015952320733263466,0.0,1.0,3.0,3.0,0.0,0.0,0
10799,26.0,492235.5595909455,105.0,34.0,72.35651382948973,2.0,50472.86251431311,20305.51814960897,2460.121470202651,0.025340601972712727,2.0,2.0,3.0,1.0,0.0,1.0,0
10800,58.0,414926.0796112724,75.0,29.0,35.31970603737657,3.0,69698.67300335193,30538.125144322,1024.2714750839204,0.0735989532712235,1.0,2.0,1.0,1.0,1.0,2.0,0
10801,68.0,1320650.9679305938,100.0,24.0,89.74417304521073,4.0,17596.427531516863,20152.636685236284,2153.8601530850574,0.015259623605784839,2.0,2.0,3.0,2.0,1.0,1.0,0
10802,25.0,703001.7578476507,83.0,39.0,43.255295317592086,2.0,45189.4699106607,8235.384265667555,1730.2118127036833,0.011714599819609935,1.0,2.0,0.0,0.0,0.0,1.0,1
10803,70.0,319873.1847150183,67.0,37.0,61.17240650707252,2.0,71702.11367677795,27001.38016313969,2263.3790407616834,0.07444385301601573,2.0,1.0,2.0,1.0,0.0,0.0,0
10804,65.0,511250.6263479824,54.0,38.0,89.73836729940881,3.0,17596.427531516863,31652.653776585605,3099.105897081254,0.06191220537506246,1.0,2.0,1.0,2.0,0.0,0.0,0
10805,69.0,451382.9534726821,113.0,32.0,84.54322849007826,1.0,46111.47296462206,18246.36728707799,2705.3833116825044,0.040423252909089456,0.0,2.0,1.0,0.0,1.0,0.0,0
10806,30.0,1032634.143056598,87.0,28.0,27.72987590640401,5.0,74579.49713699638,27468.35621073591,763.5187504862347,0.026600278903648827,2.0,1.0,0.0,2.0,0.0,1.0,1
10807,21.0,874403.5363758809,6.0,35.0,93.90350078516364,2.0,50397.90235356333,16796.646610345557,3099.105897081254,0.01920926198441764,0.0,1.0,0.0,1.0,1.0,0.0,0
10808,24.0,799196.0732966387,21.0,31.0,63.39455969776016,3.0,55842.78025322888,27846.95636172426,1965.231350630565,0.03484371018848621,0.0,2.0,2.0,3.0,0.0,2.0,0
10809,36.0,658876.3834623201,7.0,39.0,59.97692910169938,1.0,43969.28685515687,17637.52769839632,2339.100234966276,0.026769099851042054,1.0,2.0,1.0,3.0,1.0,1.0,0
10810,48.0,360489.0066673209,41.0,29.0,49.0185479903845,2.0,22633.019260237983,36591.288387166824,1421.5378917211503,0.07444385301601573,2.0,1.0,1.0,3.0,1.0,1.0,0
10811,21.0,1250347.6327696017,31.0,24.0,56.712313943595454,0.0,55452.290390304086,12829.279689100087,1361.0955346462908,0.010260570222924639,2.0,1.0,2.0,1.0,0.0,1.0,0
10812,36.0,1265792.321372877,32.0,24.0,40.77148982083679,2.0,63789.49452494008,5487.931940747049,978.515755700083,0.005601307817070965,0.0,2.0,1.0,3.0,0.0,1.0,1
10813,38.0,950277.8286694328,91.0,28.0,55.64837590096724,0.0,52511.47869306868,24443.11951605418,1558.1545252270826,0.025722077037490323,2.0,0.0,1.0,1.0,0.0,0.0,0
10814,21.0,1009733.3242444051,71.0,22.0,68.45255493415083,1.0,63749.62046359545,22728.600338219407,1505.9562085513182,0.022509507998290018,1.0,2.0,0.0,2.0,1.0,2.0,1
10815,21.0,1273947.562150024,85.0,25.0,59.43308127135487,1.0,17596.427531516863,5487.931940747049,1485.827031783872,0.005601307817070965,0.0,1.0,2.0,2.0,0.0,0.0,1
10816,48.0,805128.0229655565,64.0,38.0,95.1648969159733,1.0,50289.2451546618,11127.991784641245,3099.105897081254,0.025340601972712727,2.0,1.0,1.0,1.0,0.0,0.0,1
10817,46.0,1074592.6547586883,95.0,32.0,62.50813837289551,2.0,25444.392493204545,20305.51814960897,2000.2604279326563,0.025340601972712727,0.0,1.0,3.0,1.0,0.0,2.0,0
10818,51.0,862189.5194323127,21.0,32.0,36.2213376281593,2.0,43165.751107878365,14574.420083799048,1159.0828041010975,0.01690396340400335,2.0,0.0,3.0,2.0,1.0,0.0,0
10819,70.0,860218.5245736559,84.0,37.0,43.91211882310847,2.0,68959.17936626085,10666.743375237078,1624.7483964550133,0.012400039141825922,0.0,2.0,0.0,2.0,0.0,1.0,1
10820,76.0,1093604.9627859113,57.0,39.0,27.72987590640401,2.0,77476.06419193494,28617.40262721149,951.8275236528718,0.026167952415202922,2.0,2.0,0.0,3.0,1.0,1.0,0
10821,67.0,1195202.8331589296,6.0,29.0,67.89012578602312,3.0,36946.86453384474,18430.56184519374,1968.8136477946705,0.015420446918186793,1.0,1.0,2.0,2.0,0.0,1.0,0
10822,37.0,856881.2134991017,13.0,30.0,68.74710767125231,4.0,22071.69033227449,34356.65391743295,2062.4132301375694,0.04009500193980968,0.0,2.0,2.0,3.0,0.0,1.0,0
10823,76.0,1005103.9334634606,6.0,27.0,72.14364952265956,3.0,32194.166727457006,20305.51814960897,1947.878537111808,0.025340601972712727,2.0,0.0,3.0,3.0,1.0,1.0,0
10824,49.0,1150994.8282558448,34.0,29.0,38.31053101229294,2.0,68306.69217736668,29690.68716053006,1111.0053993564952,0.025795673822029,2.0,2.0,3.0,3.0,1.0,2.0,0
10825,32.0,688392.1081237934,9.0,29.0,73.67270471171196,3.0,76108.97904549021,13234.323783184447,2136.508436639647,0.01922497894296679,2.0,2.0,3.0,3.0,0.0,2.0,1
10826,64.0,513996.7386164272,10.0,23.0,78.92895321848027,0.0,54615.94450048106,25217.69348893049,1815.3659240250463,0.049061971787625155,0.0,2.0,2.0,3.0,1.0,1.0,0
10827,75.0,999947.1733167612,18.0,37.0,67.10353213454086,2.0,44745.60889589514,18395.41376956629,2482.8306889780115,0.01839638558960057,1.0,2.0,2.0,2.0,1.0,2.0,1
10828,25.0,972969.2721109684,35.0,31.0,70.19821861132218,2.0,25801.8806595207,20533.55534645125,2176.1447769509873,0.021104012156418207,2.0,1.0,2.0,1.0,1.0,1.0,0
10829,29.0,1050854.3622165378,17.0,31.0,58.010622661584776,2.0,43116.02788580181,17566.932847805154,1798.329302509128,0.016716810130332153,2.0,0.0,0.0,1.0,0.0,2.0,0
10830,31.0,806134.8073042323,89.0,34.0,77.02003893291749,5.0,62250.96599260915,20305.51814960897,2618.6813237191946,0.025340601972712727,2.0,0.0,3.0,3.0,1.0,1.0,1
10831,56.0,1209953.3215134484,55.0,35.0,76.7916910447009,3.0,17596.427531516863,13716.277185035156,2687.7091865645316,0.01133620358831562,1.0,0.0,1.0,1.0,0.0,2.0,0
10832,50.0,579364.0471240781,20.0,24.0,62.37059660639289,3.0,53018.23952171808,22174.622632931038,1496.8943185534292,0.03827407438035599,2.0,1.0,0.0,1.0,0.0,2.0,0
10833,52.0,1024511.9952013995,94.0,27.0,50.73825332406268,1.0,82963.30072183763,10124.192801438508,1369.9328397496924,0.009881966095915046,1.0,2.0,3.0,0.0,0.0,0.0,0
10834,23.0,343559.1157016825,77.0,33.0,41.70547361436809,3.0,81324.52119747667,8882.25208454434,1376.280629274147,0.025853635309321644,0.0,2.0,2.0,3.0,1.0,0.0,0
10835,46.0,1327571.998754397,95.0,25.0,57.79482232987844,0.0,26333.6044995572,23691.8066859105,1444.870558246961,0.015671591797000745,1.0,0.0,0.0,2.0,0.0,0.0,0
10836,72.0,1327571.998754397,86.0,32.0,57.04568871776849,4.0,53351.69670551131,5487.931940747049,1825.4620389685917,0.005601307817070965,2.0,2.0,2.0,2.0,0.0,0.0,0
10837,24.0,632416.1702039146,56.0,35.0,27.72987590640401,5.0,62642.73245432408,12241.03310555528,848.8371600166575,0.019355977412165652,0.0,1.0,3.0,0.0,1.0,0.0,1
10838,24.0,778609.9806685884,114.0,32.0,38.331802876570286,3.0,40589.40469141443,16645.284450602252,1226.6176920502492,0.02137820585899635,0.0,2.0,0.0,2.0,0.0,2.0,0
10839,38.0,315422.604734442,34.0,28.0,53.07418172024979,2.0,63161.4571660535,14035.996129974765,1486.0770881669941,0.0479428632419955,1.0,2.0,1.0,1.0,1.0,1.0,0
10840,27.0,1053634.5554158096,63.0,27.0,95.1648969159733,2.0,82963.30072183763,34938.968702521044,2851.569604510551,0.033160424098593294,1.0,1.0,1.0,2.0,0.0,1.0,0
10841,52.0,1231619.4265371046,14.0,25.0,68.48908068743232,0.0,17596.427531516863,20967.422904004245,1712.227017185808,0.01702427101442977,2.0,1.0,3.0,0.0,0.0,2.0,0
10842,52.0,851078.6280455607,24.0,26.0,83.0674354144273,3.0,32420.855727144168,22945.203089571867,2159.75332077511,0.026960144848501053,1.0,1.0,0.0,0.0,1.0,1.0,1
10843,37.0,702251.2573331224,40.0,29.0,49.11890429858705,2.0,58155.94420341706,12355.541299393382,1424.4482246590244,0.017594188932199183,1.0,1.0,1.0,1.0,0.0,2.0,0
10844,67.0,488624.53066145774,66.0,29.0,84.86667675429608,1.0,50779.75431065184,28168.789552442344,2461.1336258745864,0.0576491514134787,0.0,0.0,3.0,1.0,0.0,1.0,0
10845,27.0,315422.604734442,22.0,28.0,90.4728857670488,1.0,62080.18711347235,16028.484423269056,2533.2408014773664,0.07444385301601573,2.0,0.0,3.0,0.0,0.0,2.0,0
10846,39.0,315422.604734442,111.0,34.0,60.79526443020869,3.0,48902.988993714345,12851.458218140266,2067.0389906270952,0.041884833540975976,1.0,1.0,3.0,3.0,0.0,2.0,1
10847,42.0,986919.2554888832,111.0,21.0,59.33640812633154,1.0,81357.90150860221,7775.902763528969,1008.7189381476362,0.00787896549822313,2.0,0.0,2.0,3.0,1.0,0.0,0
10848,66.0,786649.335601977,7.0,21.0,67.55574129873037,1.0,50298.02278461505,17153.585711032556,1418.6705672733378,0.021805885970660504,0.0,1.0,3.0,3.0,1.0,0.0,1
10849,53.0,1139293.6810742433,90.0,24.0,69.64396341427693,5.0,38966.15790388277,32981.494788055774,1671.4551219426462,0.028949071987266206,0.0,1.0,1.0,1.0,0.0,1.0,1
10850,56.0,805128.0229655565,34.0,25.0,69.07304524162241,1.0,71688.3710395213,36591.288387166824,1726.8261310405603,0.025340601972712727,0.0,0.0,0.0,3.0,1.0,2.0,0
10851,75.0,1028170.8593892172,31.0,34.0,63.79804941188191,2.0,55616.13135443011,27300.805782055668,2169.133680003985,0.026552790844776183,0.0,0.0,3.0,2.0,0.0,0.0,1
10852,69.0,667061.5199546326,16.0,30.0,71.4644666901346,2.0,70039.79510023979,15650.008710129368,2143.934000704038,0.023461117516108167,2.0,2.0,1.0,3.0,0.0,0.0,0
10853,30.0,315422.604734442,102.0,26.0,75.77176859492262,0.0,53790.72403712632,32583.904364714283,1970.0659834679882,0.07444385301601573,0.0,0.0,0.0,1.0,1.0,1.0,0
10854,53.0,1090604.0013359117,114.0,22.0,66.96525742797607,4.0,44323.62360999728,12795.033426568849,1473.2356634154735,0.011732061693241405,0.0,2.0,0.0,2.0,0.0,1.0,1
10855,62.0,1262562.5203292654,101.0,23.0,40.44838123649173,0.0,79291.98389193487,20578.596840145816,930.3127684393097,0.016299071538080422,1.0,0.0,1.0,2.0,0.0,2.0,0
10856,49.0,1099019.2607861883,103.0,38.0,55.73041488282723,2.0,54196.05661655085,15653.328885648025,2117.7557655474347,0.014242997774625302,2.0,1.0,2.0,1.0,1.0,0.0,0
10857,28.0,629449.9417337719,23.0,33.0,95.1648969159733,0.0,48427.90119255413,21469.699614916317,3099.105897081254,0.034108668841527995,1.0,1.0,3.0,2.0,1.0,2.0,0
10858,64.0,805128.0229655565,80.0,33.0,43.59932257213786,5.0,59899.225488704295,16754.49355050128,1438.7776448805494,0.025340601972712727,1.0,1.0,1.0,3.0,0.0,0.0,0
10859,59.0,871783.5236661279,16.0,33.0,80.23942419102305,1.0,39321.29762656748,14099.207920033316,2647.9009983037604,0.016172831370730254,0.0,2.0,3.0,3.0,1.0,0.0,0
10860,48.0,693001.5794665084,89.0,26.0,95.1648969159733,2.0,52323.66594736008,7223.694860372061,2595.1835255674555,0.010423778349730545,0.0,0.0,3.0,3.0,0.0,0.0,0
10861,55.0,709509.622810706,97.0,27.0,59.98176888144032,1.0,49758.97041990585,24101.004837951703,1619.5077597988886,0.03396853835819186,2.0,1.0,2.0,1.0,1.0,0.0,1
10862,39.0,1327571.998754397,114.0,28.0,40.482788361556985,4.0,53759.09169231304,14576.10054866236,1133.5180741235956,0.010280460091035492,0.0,0.0,3.0,1.0,1.0,0.0,0
10863,76.0,697007.4611944347,29.0,34.0,44.47753061169369,2.0,67246.53137135609,18565.04072576632,1512.2360407975855,0.026635354367587585,0.0,1.0,1.0,0.0,1.0,0.0,0
10864,43.0,992393.8934315528,30.0,36.0,83.42080395906598,1.0,30083.9627290384,26784.482113539598,3003.1489425263753,0.026989769174135866,2.0,1.0,1.0,3.0,1.0,0.0,0
10865,61.0,786898.0413475438,87.0,30.0,34.472782244404755,2.0,46148.98241091524,20940.98401295281,1034.1834673321428,0.026612067780842207,2.0,0.0,1.0,3.0,0.0,1.0,1
10866,35.0,849372.6307367526,40.0,35.0,94.1746621109313,3.0,24413.67769153032,30116.519813470422,3099.105897081254,0.03545737020905314,1.0,1.0,0.0,3.0,1.0,1.0,0
10867,42.0,1327571.998754397,65.0,31.0,44.46958803236049,3.0,54966.9582303126,23514.15188186802,1378.5572290031753,0.005601307817070965,2.0,2.0,3.0,3.0,1.0,1.0,1
